sujet,compatible,acc,rt
8,c,1.0,411.0
8,c,1.0,297.0
8,c,1.0,332.0
8,c,1.0,295.0
8,i,1.0,408.0
8,c,1.0,365.0
8,c,1.0,478.0
8,i,1.0,420.0
8,c,1.0,414.0
8,c,1.0,434.0
8,i,0.0,321.0
8,c,1.0,330.0
8,c,1.0,477.0
8,c,1.0,400.0
8,c,1.0,325.0
8,c,1.0,347.0
8,c,1.0,337.0
8,c,1.0,347.0
8,c,1.0,352.0
8,c,1.0,447.0
8,c,1.0,314.0
8,c,1.0,341.0
8,c,1.0,369.0
8,c,1.0,404.0
8,c,1.0,350.0
8,i,1.0,524.0
8,c,1.0,391.0
8,c,1.0,467.0
8,c,1.0,428.0
8,c,1.0,369.0
8,c,1.0,407.0
8,c,1.0,310.0
8,i,1.0,548.0
8,i,1.0,324.0
8,c,0.0,431.0
8,c,1.0,346.0
9,c,1.0,520.0
9,c,1.0,316.0
9,c,1.0,332.0
9,c,1.0,398.0
9,i,0.0,375.0
9,i,1.0,453.0
9,c,1.0,402.0
9,i,1.0,451.0
9,c,1.0,440.0
9,c,1.0,397.0
9,i,0.0,383.0
9,c,1.0,601.0
9,c,1.0,356.0
9,i,1.0,541.0
9,i,1.0,399.0
9,c,1.0,422.0
9,i,1.0,537.0
9,i,1.0,503.0
9,c,1.0,367.0
9,i,1.0,571.0
9,i,1.0,381.0
9,c,1.0,908.0
9,c,1.0,411.0
9,c,1.0,376.0
9,c,1.0,399.0
9,c,1.0,361.0
9,c,1.0,373.0
9,c,1.0,313.0
9,i,1.0,512.0
9,c,1.0,496.0
9,c,1.0,388.0
9,c,1.0,381.0
9,c,1.0,425.0
9,c,1.0,343.0
9,i,1.0,500.0
9,c,1.0,431.0
9,c,1.0,321.0
9,i,1.0,581.0
9,c,1.0,409.0
9,c,1.0,444.0
9,c,1.0,410.0
9,c,1.0,405.0
9,c,1.0,465.0
9,i,1.0,638.0
9,c,1.0,628.0
9,c,1.0,428.0
9,c,1.0,432.0
9,c,1.0,355.0
9,i,1.0,522.0
9,c,1.0,429.0
9,c,1.0,556.0
9,i,1.0,511.0
9,c,1.0,440.0
9,c,1.0,444.0
9,c,1.0,504.0
9,c,1.0,366.0
9,c,1.0,377.0
9,c,1.0,286.0
9,c,1.0,389.0
9,c,1.0,443.0
9,c,1.0,314.0
9,i,0.0,429.0
9,c,1.0,473.0
9,c,1.0,433.0
9,c,1.0,393.0
9,c,1.0,284.0
9,c,1.0,313.0
9,c,1.0,355.0
9,c,1.0,316.0
9,c,1.0,312.0
9,i,0.0,395.0
9,i,1.0,626.0
9,c,1.0,378.0
9,c,1.0,385.0
9,i,1.0,444.0
9,i,1.0,450.0
9,c,1.0,546.0
9,c,1.0,607.0
9,c,1.0,699.0
9,i,1.0,658.0
9,c,1.0,711.0
9,c,1.0,756.0
9,c,1.0,440.0
9,c,1.0,362.0
9,c,1.0,537.0
9,c,1.0,253.0
9,c,1.0,326.0
9,c,1.0,304.0
9,i,0.0,410.0
9,i,1.0,525.0
9,i,1.0,411.0
9,c,1.0,435.0
9,i,1.0,846.0
9,c,1.0,396.0
9,c,1.0,407.0
9,c,1.0,434.0
9,c,1.0,517.0
9,c,1.0,553.0
9,i,1.0,528.0
9,c,1.0,469.0
9,c,1.0,483.0
9,c,1.0,398.0
9,c,1.0,339.0
9,c,1.0,342.0
9,c,1.0,276.0
9,c,1.0,345.0
9,i,1.0,644.0
9,c,1.0,396.0
9,c,1.0,372.0
9,c,1.0,387.0
9,c,1.0,318.0
9,c,1.0,398.0
9,c,1.0,419.0
9,i,0.0,387.0
9,i,1.0,667.0
9,c,1.0,420.0
9,c,1.0,585.0
9,c,1.0,303.0
9,c,1.0,426.0
9,c,1.0,349.0
9,c,1.0,770.0
9,c,1.0,310.0
9,c,1.0,368.0
9,c,1.0,305.0
9,c,1.0,360.0
9,c,1.0,348.0
9,c,1.0,337.0
9,c,1.0,337.0
9,i,0.0,443.0
9,i,1.0,450.0
9,i,1.0,391.0
9,i,1.0,346.0
9,i,1.0,331.0
9,c,1.0,466.0
9,c,1.0,415.0
9,i,1.0,576.0
9,c,1.0,927.0
9,i,1.0,537.0
9,c,1.0,424.0
9,c,1.0,337.0
9,i,1.0,397.0
9,c,1.0,485.0
9,c,1.0,376.0
9,c,1.0,369.0
9,c,1.0,285.0
9,c,1.0,328.0
9,c,1.0,360.0
9,c,1.0,434.0
9,i,1.0,378.0
9,i,1.0,517.0
9,c,1.0,597.0
9,c,1.0,442.0
9,c,1.0,333.0
9,c,1.0,345.0
9,i,1.0,703.0
9,c,1.0,473.0
9,c,1.0,389.0
9,c,1.0,433.0
9,i,1.0,635.0
9,c,1.0,643.0
9,i,1.0,471.0
9,c,1.0,377.0
9,i,1.0,520.0
9,i,1.0,426.0
9,c,1.0,500.0
9,c,1.0,572.0
9,c,1.0,372.0
9,c,1.0,314.0
9,c,1.0,306.0
9,i,0.0,416.0
9,c,1.0,486.0
9,c,1.0,424.0
9,c,1.0,446.0
9,c,1.0,397.0
9,c,1.0,438.0
9,c,1.0,411.0
9,c,1.0,375.0
9,c,1.0,404.0
9,c,1.0,430.0
9,c,1.0,463.0
9,c,1.0,665.0
9,i,1.0,605.0
9,i,1.0,483.0
9,c,1.0,758.0
9,c,1.0,425.0
9,i,1.0,600.0
9,c,1.0,399.0
9,c,1.0,476.0
9,c,1.0,901.0
9,i,1.0,434.0
9,c,1.0,612.0
9,c,1.0,509.0
9,c,1.0,367.0
9,c,1.0,430.0
9,c,1.0,554.0
9,c,1.0,548.0
9,c,1.0,472.0
9,c,1.0,371.0
9,i,1.0,454.0
9,c,1.0,368.0
9,c,1.0,520.0
9,i,1.0,501.0
9,i,1.0,516.0
9,i,0.0,669.0
9,c,0.0,477.0
9,i,0.0,473.0
9,i,1.0,647.0
9,c,1.0,366.0
9,c,1.0,381.0
9,i,1.0,482.0
9,c,1.0,865.0
9,c,1.0,325.0
9,c,1.0,467.0
9,c,1.0,347.0
9,c,1.0,496.0
9,i,1.0,640.0
9,c,1.0,332.0
9,c,1.0,535.0
9,c,1.0,533.0
9,c,1.0,370.0
9,c,1.0,370.0
9,c,1.0,448.0
9,c,1.0,335.0
9,c,1.0,478.0
9,c,1.0,486.0
9,c,1.0,384.0
9,c,1.0,327.0
9,c,1.0,392.0
9,i,1.0,532.0
9,c,1.0,444.0
9,c,1.0,510.0
9,c,1.0,414.0
9,c,1.0,500.0
9,c,1.0,414.0
9,c,1.0,413.0
9,c,1.0,310.0
9,c,1.0,419.0
9,c,1.0,378.0
9,c,1.0,432.0
9,i,1.0,645.0
10,c,1.0,877.0
10,c,1.0,305.0
10,c,1.0,413.0
10,c,1.0,296.0
10,i,1.0,410.0
10,i,1.0,293.0
10,c,1.0,387.0
10,c,1.0,342.0
10,c,1.0,314.0
10,c,1.0,365.0
10,i,1.0,641.0
10,c,1.0,374.0
10,c,1.0,338.0
10,c,1.0,441.0
10,c,1.0,456.0
10,i,1.0,475.0
10,c,1.0,405.0
10,c,1.0,429.0
10,c,1.0,445.0
10,c,1.0,362.0
10,i,0.0,317.0
10,i,0.0,363.0
10,c,1.0,418.0
10,c,1.0,430.0
10,i,1.0,504.0
10,c,1.0,481.0
10,c,1.0,401.0
10,c,1.0,349.0
10,c,1.0,378.0
10,i,1.0,485.0
10,i,1.0,552.0
10,c,1.0,463.0
10,c,1.0,481.0
10,c,1.0,393.0
10,c,1.0,371.0
10,c,1.0,303.0
10,c,1.0,355.0
10,i,1.0,425.0
10,c,1.0,356.0
10,c,1.0,336.0
10,c,1.0,308.0
10,i,0.0,315.0
10,c,1.0,317.0
10,c,1.0,449.0
10,c,1.0,433.0
10,c,1.0,353.0
10,c,0.0,532.0
10,c,1.0,588.0
10,c,1.0,480.0
10,c,1.0,424.0
10,c,1.0,371.0
10,c,1.0,486.0
10,c,1.0,419.0
10,c,1.0,402.0
10,c,1.0,323.0
10,c,1.0,352.0
10,i,1.0,277.0
10,c,1.0,312.0
10,c,1.0,342.0
10,i,1.0,299.0
10,c,1.0,380.0
10,c,1.0,538.0
10,i,0.0,352.0
10,c,1.0,537.0
10,i,1.0,518.0
10,i,1.0,484.0
10,c,1.0,397.0
10,i,1.0,413.0
10,c,1.0,401.0
10,c,1.0,462.0
10,i,1.0,533.0
10,c,1.0,440.0
10,i,1.0,441.0
10,c,1.0,428.0
10,c,1.0,323.0
10,c,1.0,423.0
10,c,1.0,288.0
10,c,1.0,316.0
10,c,1.0,365.0
10,c,0.0,340.0
10,c,1.0,518.0
10,c,1.0,439.0
10,c,1.0,406.0
10,i,0.0,311.0
10,i,1.0,518.0
10,i,1.0,463.0
10,c,1.0,560.0
10,c,1.0,396.0
10,c,1.0,702.0
10,i,1.0,494.0
10,c,1.0,329.0
10,c,1.0,459.0
10,c,1.0,387.0
10,c,1.0,541.0
10,i,1.0,510.0
10,c,1.0,1095.0
10,c,1.0,411.0
10,i,1.0,374.0
10,c,0.0,723.0
10,c,1.0,313.0
10,c,1.0,296.0
10,c,1.0,289.0
10,c,1.0,471.0
10,i,1.0,477.0
10,c,1.0,481.0
10,c,1.0,803.0
10,c,1.0,477.0
10,c,1.0,717.0
10,c,1.0,461.0
10,c,1.0,346.0
10,i,0.0,349.0
10,c,1.0,381.0
10,c,1.0,347.0
10,i,1.0,523.0
10,c,1.0,366.0
10,i,1.0,580.0
10,i,1.0,421.0
10,c,1.0,985.0
10,c,1.0,445.0
10,c,1.0,420.0
10,c,1.0,750.0
10,c,1.0,328.0
10,c,1.0,309.0
10,c,1.0,335.0
10,i,1.0,537.0
10,i,1.0,358.0
10,c,1.0,315.0
10,c,1.0,308.0
10,c,1.0,309.0
10,c,1.0,286.0
10,c,1.0,271.0
10,c,1.0,316.0
10,c,1.0,341.0
10,c,1.0,352.0
10,c,1.0,301.0
10,c,1.0,368.0
10,c,1.0,306.0
10,c,1.0,312.0
10,c,1.0,329.0
10,c,1.0,503.0
10,c,1.0,323.0
10,i,1.0,635.0
10,c,1.0,657.0
10,i,1.0,501.0
10,c,1.0,599.0
10,c,1.0,387.0
10,i,1.0,647.0
10,i,1.0,352.0
10,i,1.0,460.0
10,c,1.0,480.0
10,c,1.0,395.0
10,i,1.0,494.0
10,c,1.0,548.0
10,c,1.0,717.0
10,c,1.0,342.0
10,c,1.0,289.0
10,c,1.0,322.0
10,c,1.0,646.0
10,i,1.0,578.0
10,c,1.0,355.0
10,c,1.0,378.0
10,i,1.0,371.0
10,i,1.0,404.0
10,i,0.0,426.0
10,c,1.0,327.0
10,c,1.0,434.0
10,c,1.0,476.0
10,c,1.0,481.0
10,c,1.0,440.0
10,c,1.0,789.0
10,c,1.0,338.0
10,i,1.0,422.0
10,c,1.0,290.0
10,i,0.0,338.0
10,c,1.0,337.0
10,c,1.0,443.0
10,c,1.0,339.0
10,c,1.0,343.0
10,c,1.0,310.0
10,c,1.0,339.0
10,i,1.0,672.0
10,c,1.0,336.0
10,c,1.0,442.0
10,i,1.0,648.0
10,i,1.0,498.0
10,c,1.0,495.0
10,i,1.0,446.0
10,c,1.0,754.0
10,c,1.0,1015.0
10,c,1.0,2101.0
10,c,1.0,328.0
10,c,1.0,354.0
10,c,1.0,341.0
10,c,1.0,463.0
10,i,1.0,531.0
10,c,1.0,404.0
10,i,1.0,561.0
10,c,1.0,467.0
10,i,1.0,640.0
10,c,1.0,427.0
10,c,1.0,378.0
10,c,0.0,579.0
10,c,1.0,518.0
10,c,1.0,703.0
10,c,1.0,3956.0
10,i,1.0,446.0
10,i,1.0,338.0
10,c,1.0,369.0
10,c,1.0,295.0
10,c,1.0,446.0
10,c,1.0,316.0
10,c,1.0,334.0
10,c,1.0,309.0
10,c,1.0,347.0
10,c,1.0,348.0
10,c,1.0,463.0
10,c,1.0,580.0
10,c,1.0,1931.0
10,i,1.0,437.0
10,c,1.0,305.0
10,i,1.0,444.0
10,c,1.0,400.0
10,i,0.0,320.0
10,c,1.0,405.0
10,c,1.0,338.0
10,i,1.0,475.0
10,c,0.0,393.0
10,c,1.0,293.0
10,c,1.0,342.0
10,c,1.0,355.0
10,c,1.0,463.0
10,i,1.0,555.0
10,i,1.0,518.0
10,c,1.0,383.0
10,c,1.0,320.0
10,c,1.0,335.0
10,c,1.0,313.0
10,c,1.0,441.0
10,c,1.0,365.0
10,i,0.0,364.0
12,c,1.0,426.0
12,c,1.0,336.0
12,c,1.0,335.0
12,c,1.0,315.0
12,i,1.0,331.0
12,i,1.0,404.0
12,c,1.0,384.0
12,i,1.0,355.0
12,i,1.0,455.0
12,c,1.0,356.0
12,c,1.0,328.0
12,c,1.0,293.0
12,c,1.0,328.0
12,c,1.0,301.0
12,c,1.0,420.0
12,c,1.0,374.0
12,c,1.0,330.0
12,i,1.0,431.0
12,c,1.0,445.0
12,i,0.0,373.0
12,c,1.0,377.0
12,c,1.0,459.0
12,c,1.0,402.0
12,c,1.0,405.0
12,c,1.0,447.0
12,c,1.0,456.0
12,c,1.0,382.0
12,c,1.0,354.0
12,c,1.0,394.0
12,c,1.0,408.0
12,i,1.0,405.0
12,c,1.0,334.0
12,i,1.0,304.0
12,i,1.0,394.0
12,c,1.0,322.0
12,c,1.0,453.0
12,c,1.0,394.0
12,c,1.0,377.0
12,c,1.0,346.0
12,c,1.0,388.0
12,i,1.0,366.0
12,c,1.0,341.0
12,c,1.0,430.0
12,c,1.0,322.0
12,i,1.0,429.0
12,c,1.0,371.0
12,c,1.0,361.0
12,i,1.0,429.0
12,i,0.0,391.0
12,c,1.0,396.0
12,c,1.0,330.0
12,i,1.0,416.0
12,i,1.0,376.0
12,i,1.0,348.0
12,i,1.0,354.0
12,i,1.0,322.0
12,c,1.0,406.0
12,c,1.0,448.0
12,c,1.0,348.0
12,c,1.0,343.0
12,c,1.0,317.0
12,c,1.0,340.0
12,c,1.0,323.0
12,c,1.0,322.0
12,c,1.0,330.0
12,c,1.0,515.0
12,c,1.0,401.0
12,c,1.0,316.0
12,i,1.0,350.0
12,c,1.0,436.0
12,c,1.0,314.0
12,c,1.0,330.0
12,c,1.0,430.0
12,c,1.0,446.0
12,c,1.0,295.0
12,i,1.0,284.0
12,c,1.0,295.0
12,c,1.0,391.0
12,c,1.0,239.0
12,c,1.0,440.0
12,i,1.0,530.0
12,c,1.0,325.0
12,i,1.0,401.0
12,c,1.0,343.0
12,i,1.0,417.0
12,i,1.0,330.0
12,c,1.0,354.0
12,c,1.0,385.0
12,i,1.0,666.0
12,c,1.0,354.0
12,c,1.0,464.0
12,c,1.0,470.0
12,c,1.0,429.0
12,c,1.0,358.0
12,c,1.0,387.0
12,c,1.0,339.0
12,i,1.0,337.0
12,c,1.0,536.0
12,c,1.0,526.0
12,c,1.0,486.0
12,c,1.0,341.0
12,c,1.0,313.0
12,i,1.0,430.0
12,c,1.0,633.0
12,c,1.0,335.0
12,c,1.0,406.0
12,i,1.0,373.0
12,c,1.0,414.0
12,c,1.0,260.0
12,c,1.0,332.0
12,c,1.0,359.0
12,c,1.0,350.0
12,i,1.0,375.0
12,c,1.0,341.0
12,i,0.0,245.0
12,c,0.0,284.0
12,c,1.0,362.0
12,c,1.0,401.0
12,c,1.0,332.0
12,c,1.0,330.0
12,c,1.0,386.0
12,c,1.0,354.0
12,c,1.0,349.0
12,c,1.0,415.0
12,i,1.0,377.0
12,i,1.0,304.0
12,i,1.0,400.0
12,c,1.0,369.0
12,i,1.0,405.0
12,c,1.0,338.0
12,i,1.0,406.0
12,i,1.0,430.0
12,i,1.0,437.0
12,c,1.0,354.0
12,i,1.0,354.0
12,i,1.0,336.0
12,c,1.0,358.0
12,c,1.0,412.0
12,c,1.0,356.0
12,c,1.0,348.0
12,c,1.0,462.0
12,i,1.0,335.0
12,c,1.0,383.0
12,i,1.0,380.0
12,c,1.0,356.0
12,c,1.0,325.0
12,i,1.0,304.0
12,c,1.0,319.0
12,c,1.0,340.0
12,c,1.0,287.0
12,i,0.0,263.0
12,i,1.0,401.0
12,c,1.0,405.0
12,c,1.0,353.0
12,c,1.0,331.0
12,c,1.0,373.0
12,c,1.0,381.0
12,c,1.0,305.0
12,c,1.0,346.0
12,c,1.0,372.0
12,c,1.0,405.0
12,c,1.0,318.0
12,c,1.0,309.0
12,c,1.0,314.0
12,c,1.0,349.0
12,c,1.0,363.0
12,i,0.0,389.0
12,i,1.0,441.0
12,i,1.0,536.0
12,i,1.0,464.0
12,c,1.0,470.0
12,c,1.0,432.0
12,c,1.0,355.0
12,c,1.0,365.0
12,c,1.0,371.0
12,c,1.0,425.0
12,c,1.0,333.0
12,c,1.0,438.0
12,c,1.0,426.0
12,i,1.0,410.0
12,c,1.0,405.0
12,c,1.0,548.0
12,c,1.0,347.0
12,i,1.0,434.0
12,c,1.0,376.0
12,c,1.0,331.0
12,i,1.0,455.0
12,c,1.0,382.0
12,i,1.0,333.0
12,c,1.0,284.0
12,c,1.0,342.0
12,c,1.0,318.0
12,c,1.0,418.0
12,i,1.0,384.0
12,c,1.0,355.0
12,c,1.0,355.0
12,c,0.0,388.0
12,c,1.0,312.0
12,i,1.0,308.0
12,c,0.0,406.0
12,i,1.0,547.0
12,c,1.0,426.0
12,c,1.0,391.0
12,c,1.0,350.0
12,i,1.0,491.0
12,c,1.0,408.0
12,i,1.0,362.0
12,c,1.0,423.0
12,c,1.0,332.0
12,c,1.0,402.0
12,c,1.0,357.0
12,i,1.0,357.0
12,c,1.0,453.0
12,c,1.0,399.0
12,c,1.0,459.0
12,c,1.0,392.0
12,c,1.0,433.0
12,c,1.0,355.0
12,c,1.0,416.0
12,c,1.0,311.0
12,c,1.0,484.0
12,c,1.0,450.0
12,c,1.0,484.0
12,c,1.0,406.0
12,c,1.0,495.0
12,c,1.0,365.0
12,c,1.0,512.0
12,c,1.0,467.0
12,c,1.0,421.0
12,c,1.0,374.0
12,c,1.0,404.0
12,c,1.0,377.0
12,c,1.0,461.0
12,c,1.0,425.0
12,c,1.0,418.0
12,i,1.0,427.0
12,i,1.0,494.0
12,c,1.0,493.0
12,c,1.0,392.0
12,c,1.0,615.0
14,c,1.0,328.0
14,c,1.0,305.0
14,c,1.0,315.0
14,c,1.0,309.0
14,c,1.0,295.0
14,c,1.0,263.0
14,c,1.0,363.0
14,c,1.0,283.0
14,i,1.0,415.0
14,i,1.0,301.0
14,i,1.0,301.0
14,c,1.0,395.0
14,c,1.0,331.0
14,c,1.0,326.0
14,c,1.0,310.0
14,i,1.0,368.0
14,c,1.0,324.0
14,c,1.0,328.0
14,i,1.0,277.0
14,c,1.0,479.0
14,c,1.0,459.0
14,c,1.0,413.0
14,c,1.0,376.0
14,i,1.0,455.0
14,c,1.0,347.0
14,c,1.0,351.0
14,i,1.0,372.0
14,c,1.0,300.0
14,c,1.0,370.0
14,c,1.0,361.0
14,i,1.0,334.0
14,i,1.0,422.0
14,c,1.0,364.0
14,c,1.0,413.0
14,c,1.0,304.0
14,c,1.0,320.0
14,i,1.0,337.0
14,c,1.0,325.0
14,c,1.0,405.0
14,c,1.0,314.0
14,c,1.0,358.0
14,i,1.0,331.0
14,c,1.0,346.0
14,c,1.0,278.0
14,c,1.0,285.0
14,c,1.0,291.0
14,i,1.0,365.0
14,c,1.0,363.0
14,i,1.0,411.0
14,i,1.0,323.0
14,c,1.0,268.0
14,c,1.0,303.0
14,c,1.0,322.0
14,c,1.0,335.0
14,i,1.0,453.0
14,i,1.0,325.0
14,c,1.0,291.0
14,i,1.0,394.0
14,i,1.0,329.0
14,c,1.0,285.0
14,i,1.0,342.0
14,c,1.0,397.0
14,c,1.0,395.0
14,c,1.0,323.0
14,i,1.0,383.0
14,c,1.0,301.0
14,i,1.0,399.0
14,c,1.0,357.0
14,c,1.0,344.0
14,c,1.0,331.0
14,c,1.0,308.0
14,c,1.0,291.0
14,c,1.0,275.0
14,i,1.0,357.0
14,i,1.0,319.0
14,c,1.0,289.0
14,c,1.0,336.0
14,c,1.0,307.0
14,i,1.0,401.0
14,c,1.0,405.0
14,c,1.0,311.0
14,c,1.0,335.0
14,c,1.0,319.0
14,i,1.0,455.0
14,c,1.0,290.0
14,c,1.0,348.0
14,c,1.0,413.0
14,c,1.0,325.0
14,c,1.0,290.0
14,c,1.0,295.0
14,c,1.0,303.0
14,i,1.0,329.0
14,i,1.0,306.0
14,c,1.0,291.0
14,c,1.0,275.0
14,c,1.0,359.0
14,c,1.0,299.0
14,c,1.0,348.0
14,c,1.0,295.0
14,c,1.0,368.0
14,c,1.0,310.0
14,c,1.0,344.0
14,i,1.0,420.0
14,c,1.0,362.0
14,c,1.0,356.0
14,c,1.0,288.0
14,c,1.0,311.0
14,i,1.0,359.0
14,c,1.0,349.0
14,c,1.0,349.0
14,c,1.0,293.0
14,c,1.0,309.0
14,c,1.0,303.0
14,c,1.0,286.0
14,c,1.0,398.0
14,c,1.0,319.0
14,c,1.0,258.0
14,i,1.0,410.0
14,c,1.0,434.0
14,c,1.0,300.0
14,c,1.0,331.0
14,c,1.0,281.0
14,c,1.0,331.0
14,c,1.0,305.0
14,i,1.0,396.0
14,c,1.0,289.0
14,c,1.0,323.0
14,c,1.0,346.0
14,c,1.0,325.0
14,c,1.0,373.0
14,c,1.0,300.0
14,c,1.0,350.0
14,c,1.0,339.0
14,c,1.0,272.0
14,c,1.0,349.0
14,i,1.0,481.0
14,c,1.0,330.0
14,c,1.0,325.0
14,c,1.0,345.0
14,c,1.0,317.0
14,c,1.0,284.0
14,i,1.0,390.0
14,c,1.0,328.0
14,c,1.0,291.0
14,c,1.0,263.0
14,i,1.0,371.0
14,c,1.0,296.0
14,c,1.0,317.0
14,i,1.0,408.0
14,i,1.0,360.0
14,i,1.0,365.0
14,c,1.0,505.0
14,c,1.0,292.0
14,c,1.0,317.0
14,i,1.0,414.0
14,c,1.0,327.0
14,c,1.0,326.0
14,c,1.0,312.0
14,c,1.0,565.0
14,i,1.0,341.0
14,i,1.0,357.0
14,c,1.0,584.0
14,c,1.0,428.0
14,c,1.0,397.0
14,i,1.0,298.0
14,c,1.0,282.0
14,c,1.0,296.0
14,i,1.0,350.0
14,c,1.0,293.0
14,i,1.0,375.0
14,c,1.0,247.0
14,c,1.0,300.0
14,c,1.0,269.0
14,c,1.0,307.0
14,i,1.0,365.0
14,c,1.0,396.0
14,c,1.0,322.0
14,c,1.0,253.0
14,i,1.0,362.0
14,c,1.0,402.0
14,c,1.0,343.0
14,c,1.0,362.0
14,c,1.0,372.0
14,c,1.0,329.0
14,c,1.0,270.0
14,c,1.0,360.0
14,i,1.0,381.0
14,c,1.0,311.0
14,c,1.0,272.0
14,i,1.0,332.0
14,c,0.0,310.0
14,c,1.0,334.0
14,c,1.0,384.0
14,c,1.0,287.0
14,c,1.0,273.0
14,c,1.0,312.0
14,c,1.0,300.0
14,c,1.0,278.0
14,c,1.0,286.0
14,i,1.0,433.0
14,i,1.0,320.0
14,c,1.0,331.0
14,i,1.0,417.0
14,c,1.0,337.0
14,i,1.0,348.0
14,c,1.0,338.0
14,c,1.0,293.0
14,c,1.0,389.0
14,c,1.0,314.0
14,c,1.0,332.0
14,c,1.0,269.0
14,i,1.0,356.0
14,c,1.0,329.0
14,c,1.0,281.0
14,c,1.0,292.0
14,c,1.0,285.0
14,c,1.0,399.0
14,i,1.0,364.0
14,c,1.0,259.0
14,i,1.0,498.0
14,c,1.0,332.0
14,i,1.0,333.0
14,c,1.0,1092.0
14,i,1.0,390.0
14,c,1.0,332.0
14,c,1.0,298.0
14,c,1.0,360.0
14,c,1.0,280.0
14,c,1.0,270.0
14,c,1.0,344.0
14,i,1.0,348.0
14,c,1.0,278.0
14,i,1.0,624.0
14,c,1.0,287.0
14,i,1.0,347.0
14,c,1.0,342.0
14,c,1.0,628.0
14,i,1.0,354.0
14,c,1.0,289.0
14,c,1.0,342.0
17,c,1.0,469.0
17,c,1.0,324.0
17,c,1.0,370.0
17,c,1.0,339.0
17,i,0.0,382.0
17,i,1.0,342.0
17,c,1.0,328.0
17,c,1.0,342.0
17,c,1.0,320.0
17,i,1.0,406.0
17,c,1.0,313.0
17,c,1.0,362.0
17,c,1.0,350.0
17,i,1.0,368.0
17,c,1.0,347.0
17,c,1.0,362.0
17,c,1.0,403.0
17,i,0.0,326.0
17,i,1.0,433.0
17,c,0.0,381.0
17,c,1.0,368.0
17,c,1.0,325.0
17,c,1.0,342.0
17,c,1.0,330.0
17,i,1.0,447.0
17,c,1.0,321.0
17,c,1.0,387.0
17,c,1.0,368.0
17,c,1.0,438.0
17,c,1.0,400.0
17,c,1.0,313.0
17,c,1.0,473.0
17,i,1.0,644.0
17,c,1.0,328.0
17,c,1.0,389.0
17,c,1.0,408.0
17,c,1.0,329.0
17,i,1.0,463.0
17,c,1.0,453.0
17,c,1.0,375.0
17,c,1.0,369.0
17,c,1.0,357.0
17,i,1.0,415.0
17,i,1.0,326.0
17,i,1.0,433.0
17,c,1.0,460.0
17,i,1.0,456.0
17,c,1.0,428.0
17,i,1.0,356.0
17,c,1.0,368.0
17,c,1.0,329.0
17,c,1.0,421.0
17,c,1.0,506.0
17,c,1.0,399.0
17,c,1.0,384.0
17,i,0.0,347.0
17,c,1.0,354.0
17,c,1.0,387.0
17,c,1.0,324.0
17,c,1.0,322.0
17,c,1.0,394.0
17,i,0.0,353.0
17,c,0.0,412.0
17,i,1.0,618.0
17,c,1.0,420.0
17,c,1.0,346.0
17,c,1.0,381.0
17,c,1.0,358.0
17,c,1.0,352.0
17,c,1.0,330.0
17,c,1.0,731.0
17,c,1.0,352.0
17,i,1.0,392.0
17,c,1.0,427.0
17,c,1.0,382.0
17,c,1.0,348.0
17,c,1.0,615.0
17,c,1.0,384.0
17,i,1.0,442.0
17,c,1.0,689.0
17,c,1.0,430.0
17,i,1.0,628.0
17,c,1.0,577.0
17,i,1.0,674.0
17,i,1.0,400.0
17,i,1.0,438.0
17,c,1.0,424.0
17,c,1.0,1123.0
17,c,1.0,346.0
17,c,1.0,499.0
17,i,1.0,387.0
17,c,1.0,448.0
17,c,1.0,386.0
17,c,1.0,498.0
17,c,1.0,341.0
17,i,1.0,518.0
17,c,1.0,379.0
17,c,1.0,540.0
17,c,0.0,584.0
17,c,1.0,347.0
17,c,1.0,373.0
17,c,1.0,610.0
17,i,1.0,514.0
17,c,1.0,394.0
17,c,1.0,406.0
17,i,1.0,686.0
17,i,1.0,414.0
17,c,1.0,370.0
17,c,1.0,475.0
17,c,1.0,335.0
17,i,1.0,440.0
17,c,1.0,447.0
17,c,1.0,363.0
17,c,1.0,473.0
17,c,1.0,333.0
17,c,1.0,377.0
17,c,1.0,477.0
17,c,1.0,335.0
17,i,1.0,665.0
17,c,1.0,378.0
17,c,1.0,444.0
17,c,1.0,914.0
17,c,1.0,336.0
17,c,1.0,399.0
17,i,1.0,570.0
17,c,1.0,447.0
17,c,1.0,546.0
17,i,1.0,532.0
17,c,1.0,413.0
17,c,1.0,945.0
17,c,1.0,623.0
17,c,1.0,385.0
17,i,1.0,497.0
17,c,1.0,412.0
17,i,1.0,580.0
17,i,1.0,374.0
17,i,1.0,450.0
17,i,1.0,482.0
17,i,1.0,422.0
17,c,1.0,429.0
17,c,1.0,422.0
17,c,1.0,443.0
17,c,1.0,369.0
17,c,1.0,595.0
17,c,1.0,458.0
17,c,1.0,344.0
17,c,1.0,373.0
17,c,1.0,357.0
17,c,1.0,613.0
17,c,1.0,346.0
17,i,1.0,400.0
17,c,1.0,432.0
17,c,1.0,450.0
17,c,1.0,386.0
17,c,1.0,387.0
17,c,1.0,333.0
17,c,1.0,349.0
17,c,1.0,601.0
17,i,1.0,457.0
17,c,1.0,507.0
17,i,1.0,515.0
17,c,1.0,490.0
17,c,1.0,481.0
17,c,1.0,382.0
17,c,1.0,312.0
17,c,1.0,478.0
17,c,1.0,402.0
17,i,1.0,487.0
